,Estado,Cidade,Valor_aluguel,Valor_condomínio,Valor_iptu,Área_total,Qt_quartos,Qt_vagas,Qt_banheiros,Academia,Acesso_para_deficientes,Ar_condicionado,Área_de_serviço,Armário_embutido,Armário_na_cozinha,Bicicletário,Churrasqueira,Circuito_de_segurança,Conexão_à_internet,Elevador,Espaço_gourmet,Garagem,Interfone,Lavanderia,Mobiliado,Piscina,Playground,Quadra_de_tênis,Quadra_poliesportiva,Salão_de_festas,Sauna,Segurança_24h,Sistema_de_alarme,Spa,Varanda
18162,pb,joao-pessoa,1200.0,600.0,0.0,76.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9183,ba,salvador,1600.0,710.0,112.0,87.0,3.0,2.0,3.0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1
598,mg,belo horizonte,1500.0,460.0,150.0,50.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4562,sp,sao-paulo,2700.0,920.0,187.0,37.0,1.0,1.0,1.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
11913,ma,sao-luis,850.0,0.0,0.0,55.0,2.0,1.0,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
4001,sp,sao-paulo,1600.0,303.0,0.0,70.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,sp,sao-paulo,3500.0,869.0,245.0,95.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9780,ba,salvador,1050.0,544.0,0.0,78.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12291,rs,porto-alegre,2000.0,380.0,0.0,62.0,2.0,2.0,2.0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4684,sp,sao-paulo,2490.0,923.0,30.0,38.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12135,al,maceio,1300.0,0.0,0.0,120.0,3.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18837,rn,natal,2500.0,0.0,0.0,57.0,2.0,1.0,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
6217,rj,rio-de-janeiro,3000.0,779.0,218.0,75.0,2.0,1.0,2.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8663,ba,salvador,1758.0,405.0,137.0,56.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
13431,pr,curitiba,3500.0,485.0,117.0,71.0,1.0,2.0,2.0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
10402,sc,florianopolis,400.0,0.0,0.0,92.0,2.0,2.0,2.0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5080,sp,sao-paulo,3500.0,1602.0,0.0,136.0,3.0,3.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12305,rs,porto-alegre,1790.0,350.0,50.0,70.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5790,pi,teresina,500.0,0.0,0.0,35.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12353,rs,porto-alegre,1990.0,559.0,225.0,104.0,3.0,2.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1446,mg,belo horizonte,3100.0,820.0,310.0,70.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1
13098,rs,porto-alegre,2800.0,650.0,140.0,91.0,3.0,2.0,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12369,rs,porto-alegre,1900.0,334.0,105.0,65.0,2.0,1.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13436,pr,curitiba,3600.0,539.0,325.0,124.0,3.0,2.0,4.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7309,pa,belem,1400.0,600.0,68.0,83.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7034,rj,rio-de-janeiro,1300.0,413.0,62.0,50.0,1.0,0.0,2.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,rj,rio-de-janeiro,3500.0,766.0,309.0,82.0,2.0,1.0,2.0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2837,df,brasilia,900.0,358.0,42.0,30.0,1.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11628,sc,florianopolis,2600.0,0.0,195.0,80.0,2.0,0.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3757,mt,cuiaba,1800.0,435.0,0.0,64.0,2.0,2.0,2.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3218,mt,cuiaba,2800.0,900.0,0.0,118.0,3.0,2.0,4.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1
3520,mt,cuiaba,1200.0,0.0,0.0,53.0,2.0,1.0,1.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6594,rj,rio-de-janeiro,1700.0,600.0,212.0,80.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947,rj,rio-de-janeiro,1500.0,998.0,507.0,43.0,1.0,0.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
11852,ma,sao-luis,2300.0,450.0,0.0,56.0,2.0,2.0,2.0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0
2588,df,brasilia,2520.0,540.0,50.0,60.0,2.0,1.0,1.0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
4695,sp,sao-paulo,2785.0,750.0,114.0,60.0,2.0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
12429,rs,porto-alegre,1420.0,271.0,63.0,53.0,2.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12288,rs,porto-alegre,1500.0,250.0,1044.0,76.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,sp,sao-paulo,1900.0,393.0,0.0,37.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12325,rs,porto-alegre,3500.0,450.0,700.0,47.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11659,sc,florianopolis,1700.0,320.0,58.0,55.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18113,pb,joao-pessoa,1050.0,0.0,0.0,59.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6806,rj,rio-de-janeiro,2200.0,637.0,106.0,67.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19149,rn,natal,5000.0,0.0,0.0,180.0,4.0,2.0,1.0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
9044,ba,salvador,1100.0,563.0,693.0,60.0,1.0,1.0,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
13311,rs,porto-alegre,700.0,440.0,30.0,40.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,df,brasilia,1350.0,326.0,117.0,45.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
9770,ba,salvador,900.0,150.0,35.0,58.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15141,ce,fortaleza,1300.0,490.0,0.0,54.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
14483,pr,curitiba,920.0,337.0,39.0,46.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4483,sp,sao-paulo,1550.0,650.0,29.0,73.0,3.0,1.0,2.0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
9180,ba,salvador,600.0,160.0,36.0,60.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11897,ma,sao-luis,3500.0,0.0,0.0,123.0,3.0,2.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12599,rs,porto-alegre,2173.0,560.0,0.0,62.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
17700,pe,recife,5000.0,0.0,0.0,138.0,4.0,2.0,6.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18438,pb,joao-pessoa,2000.0,0.0,0.0,47.0,2.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7234,rj,rio-de-janeiro,1540.0,470.0,42.0,80.0,3.0,1.0,2.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,sp,sao-paulo,2780.0,729.0,117.0,64.0,2.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
15133,ce,fortaleza,680.0,50.0,0.0,41.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,mg,belo horizonte,1050.0,350.0,135.0,70.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10097,ba,salvador,3800.0,1230.0,180.0,120.0,3.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14377,pr,curitiba,2800.0,742.0,91.0,83.0,3.0,1.0,3.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1046,mg,belo horizonte,2100.0,579.0,230.0,110.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15278,ce,fortaleza,800.0,0.0,59.0,65.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9193,ba,salvador,2000.0,800.0,116.0,77.0,3.0,2.0,3.0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1
16632,pe,recife,1000.0,400.0,47.0,70.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13177,rs,porto-alegre,1900.0,480.0,35.0,65.0,2.0,1.0,2.0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
14255,pr,curitiba,1600.0,532.0,60.0,67.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11906,ma,sao-luis,1350.0,0.0,0.0,52.0,2.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
3139,mt,cuiaba,1300.0,0.0,0.0,49.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12231,rs,porto-alegre,2200.0,385.0,120.0,61.0,2.0,1.0,2.0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0
15318,ce,fortaleza,1300.0,400.0,40.0,90.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
15860,ce,fortaleza,650.0,0.0,138.0,45.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
777,mg,belo horizonte,1700.0,375.0,186.0,100.0,3.0,2.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14013,pr,curitiba,600.0,80.0,37.0,37.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13821,pr,curitiba,1900.0,470.0,0.0,92.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4019,sp,sao-paulo,2000.0,440.0,111.0,71.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9386,ba,salvador,4690.0,680.0,130.0,103.0,3.0,2.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
13176,rs,porto-alegre,1800.0,380.0,120.0,66.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14862,ce,fortaleza,1100.0,300.0,60.0,70.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
16135,ce,fortaleza,1500.0,1015.0,109.0,130.0,3.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12469,rs,porto-alegre,3000.0,310.0,70.0,86.0,2.0,2.0,3.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10352,sc,florianopolis,2200.0,548.0,137.0,69.0,2.0,1.0,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6083,rj,rio-de-janeiro,3200.0,1660.0,398.0,119.0,3.0,1.0,1.0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
9305,ba,salvador,1000.0,470.0,50.0,40.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
2982,df,brasilia,3500.0,1323.0,117.0,68.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
17786,pe,recife,748.0,152.0,0.0,40.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17411,pe,recife,2000.0,0.0,0.0,130.0,3.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10479,sc,florianopolis,330.0,0.0,0.0,66.0,2.0,1.0,2.0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5890,rj,rio-de-janeiro,4000.0,950.0,290.0,110.0,3.0,2.0,3.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
17346,pe,recife,2199.0,0.0,0.0,75.0,3.0,1.0,2.0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10119,ba,salvador,3300.0,0.0,0.0,86.0,3.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
9187,ba,salvador,2300.0,1.0,1.0,51.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9156,ba,salvador,2300.0,500.0,200.0,60.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
6005,rj,rio-de-janeiro,3600.0,1096.0,322.0,100.0,2.0,0.0,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
565,mg,belo horizonte,1400.0,250.0,71.0,80.0,3.0,1.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,sp,sao-paulo,3000.0,817.0,150.0,56.0,1.0,2.0,2.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5899,rj,rio-de-janeiro,2500.0,830.0,270.0,100.0,3.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
840,mg,belo horizonte,1200.0,560.0,114.0,50.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3888,mt,cuiaba,2300.0,950.0,0.0,135.0,4.0,0.0,2.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
13400,pr,curitiba,2200.0,575.0,69.0,74.0,3.0,2.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
7641,pa,belem,5000.0,1381.0,151.0,150.0,3.0,2.0,3.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
14157,pr,curitiba,1800.0,550.0,75.0,83.0,3.0,1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8655,ba,salvador,2000.0,0.0,0.0,65.0,3.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2666,df,brasilia,2000.0,0.0,0.0,33.0,1.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
9341,ba,salvador,2000.0,460.0,100.0,140.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,sp,sao-paulo,2200.0,850.0,167.0,89.0,3.0,2.0,2.0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
765,mg,belo horizonte,1100.0,300.0,86.0,65.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1440,mg,belo horizonte,3000.0,758.0,409.0,110.0,3.0,2.0,2.0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
11333,sc,florianopolis,1650.0,450.0,97.0,75.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,mt,cuiaba,2700.0,1200.0,0.0,150.0,3.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14045,pr,curitiba,1750.0,285.0,45.0,65.0,2.0,1.0,1.0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
18015,pb,joao-pessoa,1600.0,400.0,0.0,98.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11400,sc,florianopolis,350.0,0.0,0.0,50.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4865,sp,sao-paulo,1328.0,675.0,124.0,58.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
19491,es,vitoria,1450.0,267.0,0.0,35.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2620,df,brasilia,3100.0,1044.0,0.0,130.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18330,pb,joao-pessoa,4000.0,568.0,0.0,47.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
12113,al,maceio,705.0,270.0,75.0,49.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12526,rs,porto-alegre,1400.0,390.0,936.0,45.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6709,rj,rio-de-janeiro,2000.0,692.0,160.0,60.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,df,brasilia,5000.0,795.0,174.0,124.0,2.0,1.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13906,pr,curitiba,1590.0,750.0,91.0,64.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4102,sp,sao-paulo,3200.0,610.0,150.0,46.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1
1298,mg,belo horizonte,1700.0,400.0,120.0,120.0,3.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18305,pb,joao-pessoa,8000.0,0.0,0.0,220.0,4.0,3.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
6338,rj,rio-de-janeiro,2000.0,890.0,135.0,76.0,2.0,1.0,1.0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2022,am,manaus,1500.0,0.0,0.0,53.0,3.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
15086,ce,fortaleza,1300.0,510.0,45.0,67.0,3.0,2.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
7372,pa,belem,750.0,0.0,0.0,40.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9385,ba,salvador,2427.0,0.0,0.0,110.0,4.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,df,brasilia,1500.0,0.0,0.0,30.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19049,rn,natal,1350.0,990.0,350.0,150.0,3.0,2.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
14777,ce,fortaleza,750.0,120.0,138.0,52.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7785,go,goiania,950.0,375.0,504.0,59.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,mg,belo horizonte,1900.0,450.0,198.0,60.0,2.0,2.0,1.0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14230,pr,curitiba,900.0,420.0,41.0,41.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9404,ba,salvador,2250.0,681.0,199.0,47.0,1.0,1.0,1.0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
8650,ba,salvador,1100.0,550.0,41.0,71.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13056,rs,porto-alegre,1550.0,400.0,100.0,60.0,2.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13342,rs,porto-alegre,1850.0,300.0,50.0,80.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18232,pb,joao-pessoa,1700.0,0.0,0.0,118.0,3.0,1.0,1.0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
15268,ce,fortaleza,1200.0,410.0,0.0,90.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9537,ba,salvador,1700.0,750.0,110.0,88.0,3.0,2.0,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
3499,mt,cuiaba,2400.0,665.0,354.0,134.0,3.0,3.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2496,df,brasilia,2600.0,480.0,333.0,90.0,3.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
